-70.5882 -86.2745 15 -902.583 -831.245
-70.5882 -82.3529 15 -881.68 -810.383
-70.5882 -78.4314 15 -862.1 -791.842
-70.5882 -74.5098 15 -842.09 -772.208
-70.5882 -70.5882 15 -822.554 -753.049
-70.5882 -66.6667 15 -803.698 -733.355
-70.5882 -62.7451 15 -783.367 -713.799
-70.5882 -58.8235 15 -763.767 -695.009
-70.5882 -54.902 15 -745.126 -674.54
-70.5882 -50.9804 15 -726.106 -655.886
-70.5882 -47.0588 15 -705.457 -634.951
-70.5882 -43.1373 15 -686.086 -615.454
-70.5882 -39.2157 15 -666.22 -596.272
-70.5882 -35.2941 15 -646.76 -577.386
-70.5882 -31.3725 15 -627.039 -556.92
-70.5882 -27.451 15 -607.344 -532.094
-70.5882 -23.5294 15 -588.795 -507.785
-70.5882 -19.6078 15 -564.707 -480.593
-70.5882 -15.6863 15 -541.298 -434.158
-70.5882 -11.7647 15 -517.315 -368.389
-70.5882 -7.84314 15 -492.249 -305.057
-70.5882 -3.92157 15 -458.178 -249.624
-70.5882 0 15 -395.016 -202.395
-70.5882 3.92157 15 -329.265 -161.415
-70.5882 7.84314 15 -269.052 -135.901
-70.5882 11.7647 15 -215.684 -117.5
-70.5882 15.6863 15 -172.127 -91.2283
-70.5882 19.6078 15 -140.997 -91.1165
-70.5882 23.5294 15 -107.257 -77.6412
-70.5882 27.451 15 -95.5533 -68.1144
-70.5882 31.3725 0 -77.4605 -87.5114
-70.5882 35.2941 0 -75.8636 -121.811
-70.5882 39.2157 0 -55.8009 -174.229
-70.5882 43.1373 0 -68.5175 -228.302
-70.5882 47.0588 0 -99.2252 -285.798
-70.5882 50.9804 0 -142.446 -324.12
-70.5882 54.902 0 -194.911 -354.904
-70.5882 58.8235 0 -251.246 -387.588
-70.5882 62.7451 0 -301.742 -410.124
-70.5882 66.6667 0 -335.429 -433.467
-70.5882 70.5882 0 -367.804 -461.227
-70.5882 74.5098 0 -393.76 -491.897
-70.5882 78.4314 0 -421.87 -521.9
-70.5882 82.3529 0 -453.173 -552.243
-70.5882 86.2745 0 -483.698 -575.493
-70.5882 90.1961 0 -513.367 -597.966
-70.5882 94.1176 0 -544.091 -622.231
-70.5882 98.0392 0 -567.942 -631.287
-66.6667 -98.0392 15 -908.75 -885.748
-66.6667 -94.1176 15 -905.298 -864.909
-66.6667 -90.1961 15 -902.079 -846.154
-66.6667 -86.2745 15 -897.511 -827.547
-66.6667 -82.3529 15 -878.637 -807.271
-66.6667 -78.4314 15 -858.305 -787.19
-66.6667 -74.5098 15 -838.202 -768.389
-66.6667 -70.5882 15 -818.481 -748.937
-66.6667 -66.6667 15 -799.326 -729.562
-66.6667 -62.7451 15 -780.028 -709.469
-66.6667 -58.8235 15 -761.009 -690.126
-66.6667 -54.902 15 -742.35 -670.568
-66.6667 -50.9804 15 -720.923 -651.864
-66.6667 -47.0588 15 -701.646 -630.779
-66.6667 -43.1373 15 -682.316 -612.041
-66.6667 -39.2157 15 -661.988 -591.914
-66.6667 -35.2941 15 -643.468 -572.979
-66.6667 -31.3725 15 -623.524 -548.934
-66.6667 -27.451 15 -604.374 -524.882
-66.6667 -23.5294 15 -580.616 -499.519
-66.6667 -19.6078 15 -557.885 -468.906
-66.6667 -15.6863 15 -533.913 -415.236
-66.6667 -11.7647 15 -509.494 -348.861
-66.6667 -7.84314 15 -481.547 -287.012
-66.6667 -3.92157 15 -444.165 -233.528
-66.6667 0 15 -375.882 -189.089
-66.6667 3.92157 15 -310.627 -150.926
-66.6667 7.84314 15 -250.794 -118.621
-66.6667 11.7647 15 -197.882 -107.629
-66.6667 15.6863 15 -155.781 -85.7154
-66.6667 19.6078 15 -125.153 -80.7066
-66.6667 23.5294 15 -101.211 -71.0447
-66.6667 27.451 15 -83.6466 -68.1464
-66.6667 31.3725 0 -73.2265 -90.8902
-66.6667 35.2941 0 -69.9806 -132.007
-66.6667 39.2157 0 -47.7518 -184.861
-66.6667 43.1373 0 -67.4242 -240.07
-66.6667 47.0588 0 -108.901 -293.788
-66.6667 50.9804 0 -153.64 -330.091
-66.6667 54.902 0 -206.321 -361.869
-66.6667 58.8235 0 -262.379 -390.737
-66.6667 62.7451 0 -310.153 -413.634
-66.6667 66.6667 0 -342.072 -440.911
-66.6667 70.5882 0 -374.194 -471.816
-66.6667 74.5098 0 -402.556 -502.481
-66.6667 78.4314 0 -433.61 -532.96
-66.6667 82.3529 0 -464.547 -559.208
-66.6667 86.2745 0 -494.279 -583.067
-66.6667 90.1961 0 -525.347 -607.202
-66.6667 94.1176 0 -551.473 -630.439
-66.6667 98.0392 0 -575.792 -638.199
-62.7451 -98.0392 15 -905.505 -882.63
-62.7451 -94.1176 15 -902.188 -862.088
-62.7451 -90.1961 15 -897.77 -842.48
-62.7451 -86.2745 15 -894.919 -823.597
-62.7451 -82.3529 15 -874.43 -803.793
-62.7451 -78.4314 15 -854.343 -784.581
-62.7451 -74.5098 15 -834.973 -763.936
-62.7451 -70.5882 15 -815.267 -745.435
-62.7451 -66.6667 15 -794.726 -725.475
-62.7451 -62.7451 15 -774.74 -706.178
-62.7451 -58.8235 15 -755.833 -685.717
-62.7451 -54.902 15 -738.146 -666.091
-62.7451 -50.9804 15 -717.282 -647.35
-62.7451 -47.0588 15 -698.048 -627.546
-62.7451 -43.1373 15 -678.836 -608.825
-62.7451 -39.2157 15 -658.05 -588.511
-62.7451 -35.2941 15 -639.43 -565.374
-62.7451 -31.3725 15 -619.253 -541.881
-62.7451 -27.451 15 -594.989 -516.937
-62.7451 -23.5294 15 -572.834 -492.084
-62.7451 -19.6078 15 -549.678 -458.266
-62.7451 -15.6863 15 -525.896 -395.192
-62.7451 -11.7647 15 -501.229 -329.311
-62.7451 -7.84314 15 -469.733 -269.35
-62.7451 -3.92157 15 -424.062 -215.989
-62.7451 0 15 -356.591 -172.457
-62.7451 3.92157 15 -291.657 -141.357
-62.7451 7.84314 15 -232.161 -107.589
-62.7451 11.7647 15 -181.484 -95.9687
-62.7451 15.6863 15 -141.668 -77.773
-62.7451 19.6078 15 -111.029 -76.2467
-62.7451 23.5294 15 -96.0547 -56.133
-62.7451 27.451 0 -67.7655 -68.9122
-62.7451 31.3725 0 -67.6238 -99.5412
-62.7451 35.2941 0 -53.8952 -142.798
-62.7451 39.2157 0 -48.9423 -195.8
-62.7451 43.1373 0 -72.384 -251.534
-62.7451 47.0588 0 -117.78 -302.121
-62.7451 50.9804 0 -165.124 -335.672
-62.7451 54.902 0 -217.197 -368.143
-62.7451 58.8235 0 -273.481 -394.532
-62.7451 62.7451 0 -316.558 -421.693
-62.7451 66.6667 0 -347.24 -451.797
-62.7451 70.5882 0 -383.308 -483.143
-62.7451 74.5098 0 -414.625 -513.615
-62.7451 78.4314 0 -443.914 -542.599
-62.7451 82.3529 0 -475.008 -567.452
-62.7451 86.2745 0 -506.51 -590.37
-62.7451 90.1961 0 -535.789 -614.092
-62.7451 94.1176 0 -559.39 -638.196
-62.7451 98.0392 0 -583.827 -644.732
-58.8235 -98.0392 15 -901.31 -877.183
-58.8235 -94.1176 15 -898.715 -858.142
-58.8235 -90.1961 15 -894.223 -837.409
-58.8235 -86.2745 15 -889.979 -820.277
-58.8235 -82.3529 15 -870.968 -800.253
-58.8235 -78.4314 15 -849.982 -781.03
-58.8235 -74.5098 15 -830.653 -761.054
-58.8235 -70.5882 15 -811.03 -742.384
-58.8235 -66.6667 15 -791.886 -721.102
-58.8235 -62.7451 15 -772.461 -701.876
-58.8235 -58.8235 15 -752.759 -682.312
-58.8235 -54.902 15 -734.189 -662.461
-58.8235 -50.9804 15 -713.719 -643.466
-58.8235 -47.0588 15 -693.511 -623.459
-58.8235 -43.1373 15 -674.197 -604.055
-58.8235 -39.2157 15 -654.603 -581.041
-58.8235 -35.2941 15 -635.073 -557.85
-58.8235 -31.3725 15 -612.25 -533.363
-58.8235 -27.451 15 -588.148 -509.546
-58.8235 -23.5294 15 -565.656 -481.845
-58.8235 -19.6078 15 -541.634 -444.047
-58.8235 -15.6863 15 -518.368 -376.728
-58.8235 -11.7647 15 -490.713 -311.198
-58.8235 -7.84314 15 -458.979 -250.954
-58.8235 -3.92157 15 -405.086 -198.239
-58.8235 0 15 -337.293 -156.086
-58.8235 3.92157 15 -272.852 -125.557
-58.8235 7.84314 15 -214.13 -101.541
-58.8235 11.7647 15 -163.137 -83.99
-58.8235 15.6863 15 -124.157 -73.5456
-58.8235 19.6078 15 -100.206 -70.3199
-58.8235 23.5294 15 -80.7162 -48.0989
-58.8235 27.451 0 -61.331 -67.7943
-58.8235 31.3725 0 -62.2596 -109.193
-58.8235 35.2941 0 -42.563 -154.028
-58.8235 39.2157 0 -51.0354 -206.617
-58.8235 43.1373 0 -80.2916 -262.852
-58.8235 47.0588 0 -127.513 -310.467
-58.8235 50.9804 0 -176.176 -342.019
-58.8235 54.902 0 -228.743 -373.737
-58.8235 58.8235 0 -285.186 -402.6
-58.8235 62.7451 0 -322.563 -433.189
-58.8235 66.6667 0 -360.359 -463.211
-58.8235 70.5882 0 -393.607 -494.352
-58.8235 74.5098 0 -425.579 -524.892
-58.8235 78.4314 0 -455.787 -551.109
-58.8235 82.3529 0 -485.679 -574.573
-58.8235 86.2745 0 -516.897 -597.89
-58.8235 90.1961 0 -543.474 -621.615
-58.8235 94.1176 0 -567.564 -645.593
-58.8235 98.0392 0 -590.984 -652.475
-54.902 -98.0392 15 -897.71 -874.307
-54.902 -94.1176 15 -894.144 -852.954
-54.902 -90.1961 15 -889.96 -834.702
-54.902 -86.2745 15 -885.761 -815.61
-54.902 -82.3529 15 -866.896 -795.762
-54.902 -78.4314 15 -846.195 -775.152
-54.902 -74.5098 15 -826.385 -756.365
-54.902 -70.5882 15 -807.224 -738.231
-54.902 -66.6667 15 -788.041 -718.023
-54.902 -62.7451 15 -767.636 -697.665
-54.902 -58.8235 15 -747.768 -678.046
-54.902 -54.902 15 -729.39 -658.559
-54.902 -50.9804 15 -709.12 -640.062
-54.902 -47.0588 15 -690.038 -619.191
-54.902 -43.1373 15 -669.821 -595.924
-54.902 -39.2157 15 -650.853 -573.473
-54.902 -35.2941 15 -627.511 -549.23
-54.902 -31.3725 15 -603.846 -525.384
-54.902 -27.451 15 -580.721 -502.185
-54.902 -23.5294 15 -556.899 -470.02
-54.902 -19.6078 15 -533.946 -424.43
-54.902 -15.6863 15 -510.601 -356.968
-54.902 -11.7647 15 -479.694 -291.938
-54.902 -7.84314 15 -444.102 -232.604
-54.902 -3.92157 15 -384.604 -181.888
-54.902 0 15 -317.973 -141.984
-54.902 3.92157 15 -253.894 -111.353
-54.902 7.84314 15 -195.365 -96.3935
-54.902 11.7647 15 -147.521 -68.1091
-54.902 15.6863 15 -110.658 -67.9724
-54.902 19.6078 15 -83.8387 -54.2238
-54.902 23.5294 15 -69.8149 -49.2746
-54.902 27.451 0 -60.3074 -72.771
-54.902 31.3725 0 -54.3132 -118.127
-54.902 35.2941 0 -42.8285 -165.466
-54.902 39.2157 0 -58.3959 -217.331
